" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.001, EPS: 1599.34136148790, Valid Acc: 14.68 Test: 18.89 18.89 17.87 18.44 15.75 17.47
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.001, EPS: 25000000036.8413, Valid Acc: 27.27 Test: 32.6 32.6 28.55 29.94 27.5 29.48
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.001, EPS: 286.841361487904, Valid Acc: 15.36 Test: 13.37 13.37 15.52 15.3 15.71 16.65
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.05, EPS: 427.466361487904, Valid Acc: 12.98 Test: 20.29 20.29 19.51 19.94 16.31 18.27
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.05, EPS: 1599.34136148790, Valid Acc: 14.04 Test: 29.38 29.38 19.04 22.06 16.67 21.18
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.05, EPS: 25000000036.8413, Valid Acc: 26.04 Test: 31.17 31.17 28.41 29.63 26.13 29.2
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.05, EPS: 286.841361487904, Valid Acc: 11.51 Test: 12.24 12.24 12.37 12.46 12.48 12.95
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.1, EPS: 427.466361487904, Valid Acc: 14.2 Test: 24.78 24.78 20.82 21.78 18.37 20.31
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.1, EPS: 1599.34136148790, Valid Acc: 12.49 Test: 18.36 18.36 18.23 18.62 16.4 17.98
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.1, EPS: 25000000036.8413, Valid Acc: 26.53 Test: 32.98 32.98 28.24 29.73 26.91 29.37
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.1, EPS: 286.841361487904, Valid Acc: 9.26 Test: 17.13 17.13 18.76 18.72 18.23 19.38
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.15, EPS: 427.466361487904, Valid Acc: 10.26 Test: 11.0 11.0 13.2 13.4 13.43 14.64
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.15, EPS: 1599.34136148790, Valid Acc: 15.82 Test: 23.85 23.85 18.68 20.01 16.94 19.35
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.15, EPS: 25000000036.8413, Valid Acc: 27.49 Test: 33.62 33.62 30.93 31.96 28.17 30.83
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.15, EPS: 286.841361487904, Valid Acc: 13.06 Test: 19.06 19.06 19.37 19.97 18.33 20.41
" "NORM: 0.5, NOISE= 0.8, LEARNING_RATE: 0.25, EPS: 427.466361487904, Valid Acc: 12.49 Test: 23.74 23.74 17.37 18.94 14.62 17.26
" "NORM: 2.5, NOISE= 0.4, LEARNING_RATE: 0.25, EPS: 1599.34136148790, Valid Acc: 10.11 Test: 13.69 13.69 12.89 13.98 13.75 15.57
" "NORM: 10.0, NOISE= 0.0001, LEARNING_RATE: 0.25, EPS: 25000000036.8413, Valid Acc: 27.36 Test: 32.14 32.14 29.75 30.48 27.83 29.57
" "NORM: 20.0, NOISE= 1.0, LEARNING_RATE: 0.25, EPS: 286.841361487904, Valid Acc: 10.8 Test: 11.31 11.31 12.03 12.01 12.25 12.86
" "NORM: 0.5, NOISE= 1.0, LEARNING_RATE: 0.001, EPS: 286.841361487904, Valid Acc: 14.87 Test: 24.17 24.17 18.02 19.5 16.41 18.67
" "NORM: 2.5, NOISE= 0.6, LEARNING_RATE: 0.001, EPS: 731.28580593234, Valid Acc: 12.13 Test: 9.41 9.41 10.39 10.57 11.47 12.33
" "NORM: 10.0, NOISE= 0.2, LEARNING_RATE: 0.001, EPS: 6286.8413614879, Valid Acc: 9.68 Test: 10.9 10.9 10.24 10.9 10.76 12.17
" "NORM: 20.0, NOISE= 2.0, LEARNING_RATE: 0.001, EPS: 93.420680743952, Valid Acc: 19.41 Test: 26.64 26.64 24.47 25.28 20.18 22.71
" "NORM: 0.5, NOISE= 1.0, LEARNING_RATE: 0.05, EPS: 286.841361487904, Valid Acc: 15.12 Test: 16.45 16.45 15.78 16.15 15.28 16.53
" "NORM: 2.5, NOISE= 0.6, LEARNING_RATE: 0.05, EPS: 731.28580593234, Valid Acc: 13.22 Test: 18.09 18.09 17.04 17.38 16.12 17.12
